id,dadid,momid,sex,seq
M022157,M011689,M011803,3,0
M022158,M011689,M011803,3,0
M022159,M011689,M011803,3,0
M022168,M003801,M005415,3,0
M022169,M011816,M004500,3,0
M022170,M011816,M004500,3,0
M022171,M011816,M004500,3,0
M022172,M011816,M004500,3,0
M022173,M011816,M004500,3,0
M022174,M001670,898630,1,1
M022175,M001670,898630,3,0
M022176,M001670,898630,3,0
M022177,M001670,898630,2,1
M022178,M011060,M005469,3,0
M022179,M011060,M005469,3,0
M022180,889776,895274,3,0
M022181,889776,895274,3,0
M022182,M011060,M005469,3,0
M022183,M020507,M022152,2,0
M022184,M020507,M022152,3,0
M022185,M020507,M022152,3,0
M022186,M020507,M022152,1,1
M022187,M020507,M022152,3,0
M022188,M001920,M012772,3,0
M022189,M001920,M012772,3,0
M022190,M001920,M012772,3,0
M022191,unknwn4,M022155,3,0
M022192,unknwn4,M022155,3,0
M022193,unknwn4,M022155,2,1
M022194,M004777,M022647,3,0
M022196,M011832,M021223,3,0
M022197,M011832,M021223,3,0
M022198,M011832,M021223,3,0
M022199,M011832,M021223,3,0
M022200,M022164,M022165,3,0
M022351,M011680,M011679,3,0
M022352,M011680,M011679,3,0
M022353,M011680,M011679,1,0
M022354,M011680,M011679,3,0
M022355,M011680,M011679,1,0
M022356,M011680,M011679,3,0
M022357,M011680,M011679,3,0
M022358,M004777,M022647,3,0
M022359,M001670,898630,3,0
M022360,M004777,M022647,3,0
M022361,887328,M022153,3,0
M022362,887328,M022153,3,0
M022363,887328,M022153,3,0
M022364,887328,M022153,3,0
M022365,M005424,M022166,3,0
M022366,M005424,M022166,3,0
M022367,M005424,M022166,3,0
M022368,M005424,M022166,3,0
M022369,M011019,M011820,1,0
M022370,M011019,M011820,3,0
M022371,M011019,M011820,3,0
M022372,M011019,M011820,3,0
M022373,M011019,M011820,3,0
M022374,M011787,M022001,3,0
M022375,M011787,M022001,3,0
M022376,M011787,M022001,3,0
M022377,M011787,M022001,3,0
M022378,M022162,M022163,3,0
M022379,M022162,M022163,3,0
M022380,M022162,M022163,3,0
M022381,M022162,M022163,3,0
M022382,M012646,M011725,3,0
M022383,M012646,M011725,1,1
M022384,M012646,M011725,3,0
M022388,M011814,M022387,3,0
M022389,M011814,M022387,2,0
M022390,M011814,M022387,3,0
M022391,M011814,M022387,3,0
M022392,M011814,M022387,3,0
M022394,M011816,M004500,3,0
M022395,M011787,M022001,3,0
M022396,M022039,M022789,3,0
M022397,M022039,M022789,3,0
M022398,M011685,M011817,3,0
M022399,M022788,M011771,3,0
M022400,M011685,M011817,3,0
M022489,M005424,M022166,3,0
M022490,M005424,M022166,2,0
M022494,M022162,M022163,3,0
M022495,M020507,M022152,3,0
M022496,M022393,M020511,3,0
M022497,M022393,M020511,3,0
M022498,M022393,M020511,3,0
M022499,M022393,M020511,3,0
M022500,M022393,M020511,3,0
M022574,M022386,M022666,3,0
M022575,M011816,M004500,3,0
M022578,M026257_1,M026257,3,0
M022579,889776,M011817,3,0
M022582,891245,M026270,3,0
M022583,M020867,M026255,3,0
M022648,M003801,M005415,3,0
M022649,M003801,M005415,3,0
M022650,M003801,M005415,3,0
M022651,M022393,M020511,3,0
M022652,NA,NA,3,0
M022653,M020507,M022152,3,0
M022655,M011832,M021223,3,0
M022656,M011832,M021223,3,0
M022657,M011832,M021223,3,0
M022658,M011832,M022167,3,0
M022659,M011832,M022167,3,0
M022660,M022788,M011771,3,0
M022661,M011689,M011803,3,0
M022662,M022667,M022156,1,1
M022663,M022667,M022156,3,0
M022664,M022667,M022156,3,0
M022665,M022667,M022156,3,0
M022666,M022667,M022156,2,0
M022668,M001670,898630,3,0
M022669,M001670,898630,3,0
M022670,M001670,898630,3,0
M022671,M001670,898630,3,0
M022672,M001670,898630,1,0
M022691,M011827,M022154,3,0
M022693,M022393,M022674,3,0
M022694,M011827,M022154,2,1
M022696,M003801,M005415,3,0
M022697,M003801,M005415,3,0
M022698,M022174,M022680,3,0
M022751,M022164,M022165,3,0
M022752,M022164,M022165,3,0
M022753,M011827,M022154,3,0
M022754,M022164,M022165,3,0
M022755,M022164,M022165,3,0
M022759,M012646,M011725,3,0
M022760,M020507,M022152,3,0
M022761,M020507,M022152,3,0
M022763,M014482,M001631,3,0
M022764,M014482,M001631,3,0
M022765,M014482,M001631,3,0
M022766,M014482,M001631,3,0
M022767,M011832,M022167,3,0
M022768,M011832,M022167,3,0
M022769,M011832,M022167,3,0
M022770,M011832,M022167,3,0
M022771,M011832,M022167,3,0
M022772,M022024,M022756,3,0
M022773,M022024,M022756,3,0
M022774,M022024,M022756,3,0
M022775,M022024,M022756,3,0
M022776,M022782,EA166300,3,0
M022777,M022782,EA166300,3,0
M022778,M022782,EA166300,3,0
M022779,M011236,EA696866,3,0
M022780,M011236,EA696866,3,0
M022781,M011236,EA696866,3,0
M022783,M014482,M001631,3,0
M022784,M014482,M001631,3,0
M022785,889776,895274,3,0
M022786,889776,895274,3,0
M022787,M022757,M022165,3,0
M022790,M022757,M022165,3,0
M022791,889776,895274,3,0
M022792,M022782,EA166300,3,0
M022793,M022782,EA166300,3,0
M022794,M003801,M005415,3,0
M022795,M003801,M005415,3,0
M022796,M003801,M005415,3,0
M022797,M003801,M005415,3,0
M022798,M003801,M005415,3,0
M022799,M003801,M005415,3,0
M022800,M011816,M004500,3,0
M022852,M032042,M026255,3,0
M022853,M032042,M026255,3,0
M022854,M026629,M026980,3,0
M022855,M026629,M026980,1,1
M022856,M026629,M026980,3,0
M022857,M026901_1,M026901,3,0
M022858,M026901_1,M026901,2,0
M022859,M026901_1,M026901,1,0
M022860,M026901_1,M026901,3,0
M022861,M006413,M026459,2,1
M022862,M006413,M026459,3,0
M022863,M006413,M026459,3,0
M022864,M006413,M026459,3,0
M022865,M027954,M010969,2,1
M022866,M027954,M010969,2,1
M022867,M027954,M010969,3,0
M022868,M027954,M010969,3,0
M022869,M027954,M010969,3,0
M022870,M032002,M026985,3,0
M022871,M032002,M026985,3,0
M022872,M032002,M026985,3,0
M022873,M032002,M026985,3,0
M022874,M032002,M026985,3,0
M022875,M032002,M026985,2,1
M022876,M032002,M026985,3,0
M022877,M032052,M026473,3,0
M022878,M032052,M026473,3,0
M022879,M032052,M026473,1,0
M022880,M032052,M026473,3,0
M022881,M004351,M027866,3,0
M022882,M004351,M027866,3,0
M022883,M004351,M027866,3,0
M022884,M026265,M022647,3,0
M022885,M026265,M022647,1,0
M022886,M026265,M022647,3,0
M022887,M026265,M022647,3,0
M022888,M026265,M022647,1,0
M022889,M026265,M022647,3,0
M022890,M032203,M014948,3,0
M022891,M032203,M014948,2,1
M022892,M032203,M014948,3,0
M022893,M032203,M014948,3,0
M022894,M032203,M014948,3,0
M022895,M012591,M012591_2,3,0
M022896,M012591,M012591_2,3,0
M022897,M012591,M012591_2,3,0
M022898,M012591,M012591_2,3,0
M022899,M032002,M026985,3,0
M022900,M032002,M026985,3,0
M022901,M028883,M022875,3,0
M022902,M004351,M027866,3,0
M022903,M004351,M027866,3,0
M022904,M004351,M027866,2,0
M022905,M004351,M027866,3,0
M022906,M028883,M022875,3,0
M022907,M032322,M017312,3,0
M022908,M032370,M031554,3,0
M022909,M031648,M037856,3,0
M022910,M032114,M004208,3,0
M022911,M037858,M037857,3,0
M022912,M031648,M037856,3,0
M022913,M031855,M028824,3,0
M022914,M031855,M028824,3,0
M022915,M031855,M028824,3,0
M022916,M031855,M028824,3,0
M022917,M031855,M028824,3,0
M022918,M031605_1,M031605,3,0
M022919,M031605_1,M031605,3,0
M022920,M031541,M031540,3,0
M022921,M031541,M031540,3,0
M022922,M031541,M031540,3,0
M022923,M031541,M031540,3,0
M022924,M041177_1,M041177,3,0
M022925,M041177_1,M041177,3,0
M022926,M041177_1,M041177,3,0
M022927,M041177_1,M041177,3,0
M022928,M041177_1,M041177,3,0
M022929,M031558,M031751,3,0
M022930,M031558,M031751,3,0
M022931,M031558,M031751,3,0
M022932,M031558,M031751,3,0
M022933,M031988,M031557,3,0
M022934,M031988,M031557,3,0
M022935,M031988,M031557,3,0
M022936,M031988,M031557,3,0
M022937,M031988,M031557,3,0
M022938,M031988,M031557,3,0
M022939,M031655,M031557,3,0
M022940,M028786,M038109,3,0
M022941,M028786,M038109,3,0
M022942,M028786,M038109,3,0
M022943,M028786,M038109,3,0
M022944,M032449,M037800,3,0
M022946,M032449,M037800,3,0
M022948,M038007,M038113,3,0
M022949,M038007,M038113,3,0
M022950,M038007,M038113,3,0
M022955,NA,NA,1,0
M022958,NA,NA,2,0
M022963,NA,NA,2,0
M022964,NA,NA,1,0
M022971,NA,NA,2,0
M022998,NA,NA,2,0
M026001,M022788,M011771,3,0
M026002,M011685,M011817,3,0
M026003,M022788,M011771,3,0
M026004,M011685,M011817,3,0
M026005,M022788,M011771,3,0
M026006,M011685,M011817,3,0
M026007,M022788,M011771,3,0
M026008,M011685,M011817,3,0
M026009,M011816,M004500,3,0
M026010,M011787,M022001,3,0
M026011,M011816,M004500,3,0
M026012,M011816,M004500,3,0
M026013,M011787,M022001,3,0
M026014,M011787,M022001,3,0
M026015,M011816,M004500,3,0
M026016,889776,M011817,2,0
M026017,M026257_1,M026257,3,0
M026018,M026257_1,M026257,3,0
M026019,M026257_1,M026257,3,0
M026020,M020305,M026252,3,0
M026021,M020305,M026252,3,0
M026022,M020305,M026252,3,0
M026023,M020305,M026252,3,0
M026024,M020305,M026252,3,0
M026025,M011832,M022695,3,0
M026026,M011832,M022695,3,0
M026027,M022186,M022700,3,0
M026028,M020305,M026252,3,0
M026029,M022161,M026256,2,0
M026030,M022161,M026256,3,0
M026031,M022161,M026256,2,0
M026032,M022161,M026256,3,0
M026034,M003801,M005415,3,0
M026035,M011060,M022177,3,0
M026036,M022174,M022680,3,0
M026037,M003801,M005415,3,0
M026038,M011060,M022177,3,0
M026039,M011060,M022177,3,0
M026040,M011060,M022177,3,0
M026041,M022355,M022389,3,0
M026042,895280,M006151,3,0
M026044,M011827,M022154,3,0
M026045,M011832,M022700,3,0
M026046,M020867,M026255,3,0
M026047,M020867,M026255,1,1
M026048,M020867,M026255,3,0
M026049,M020867,M026255,2,0
M026050,M020867,M026255,3,0
M026170,M001670,M022647,3,0
M026171,M001670,M022647,3,0
M026173,M001670,M022647,3,0
M026187,M026460,M005469,3,0
M026188,M026460,M005469,3,0
M026189,M026460,M005469,3,0
M026190,M010971,M027000,3,0
M026191,M022581,M014948,3,0
M026192,M022581,M014948,3,0
M026193,M022581,M014948,3,0
M026194,M022581,M014948,3,0
M026195,M022581,M014948,3,0
M026196,M022581,M014948,3,0
M026197,M022581,M014948,3,0
M026198,M022186,M022193,1,1
M026199,M022186,M022193,3,0
M026200,M022186,M022193,1,1
M026201,M000373,M022688,2,0
M026202,M000373,M022688,1,0
M026203,M022186,M022193,3,0
M026204,M022186,M022193,1,1
M026205,M022386,M022666,3,0
M026206,M022386,M022666,3,0
M026229,M011681,M022680,3,0
M026231,M010971,M027000,3,0
M026232,M010971,M027000,3,0
M026233,M011816,M004500,3,0
M026234,M011816,M004500,3,0
M026235,M006493_1,M006493,3,0
M026236,M026078,M026079,3,0
M026237,M026078,M026079,3,0
M026238,M026078,M026079,3,0
M026239,M026078,M026079,3,0
M026240,M026078,M026079,3,0
M026242,M026174_1,M026174,3,0
M026243,M026174_1,M026174,3,0
M026244,M006488,M006491,3,0
M026245,M006488,M006491,3,0
M026246,M006488,M006491,3,0
M026247,M006488,M006491,3,0
M026248,M006488,M006491,3,0
M026249,M006413,M026031,3,0
M026250,M006413,M026031,3,0
M026258,M022393,M022674,2,0
M026259,M022393,M022674,3,0
M026261,M011681,M022958,3,0
M026262,M011060,M005469,2,1
M026263,M011060,M005469,3,0
M026264,M011060,M005469,3,0
M026265,M011060,M005469,1,1
M026266,M011060,M005469,3,0
M026269,M022788,M022690,3,0
M026271,M026251,M012772,1,1
M026272,M026251,M012772,3,0
M026273,M026251,M012772,3,0
M026274,M026251,M012772,3,0
M026275,M026251,M012772,3,0
M026276,M022581,M026260,1,1
M026277,M022581,M026260,3,0
M026278,M022581,M026260,3,0
M026279,M022581,M026260,3,0
M026280,M022581,M026260,3,0
M026281,M022581,M026260,3,0
M026282,M022581,M026260,3,0
M026283,M011681,M022958,3,0
M026284,M011236,M022166,3,0
M026287,M022174,M022680,3,0
M026288,M005424,M022958,3,0
M026289,M011816,M004500,3,0
M026290,M020867,M026255,3,0
M026301,M011827,M022154,3,0
M026302,M011827,M022154,3,0
M026303,M011827,M022154,3,0
M026304,M026075,M005415,3,0
M026305,M026075,M005415,3,0
M026306,M022580,M022971,3,0
M026307,M022121,M026167,3,0
M026308,M022121,M026167,3,0
M026309,M022121,M026167,3,0
M026310,M022121,M026167,3,0
M026311,M020580,M026077,3,0
M026312,M026276,M026080,3,0
M026313,M026460,M005469,3,0
M026314,M005424,M022958,3,0
M026315,M026162,M014581,3,0
M026316,M026162,M014581,3,0
M026317,NA,NA,3,0
M026318,M026265,M020581,3,0
M026319,M026265,M020581,3,0
M026320,M026265,M020581,3,0
M026321,M026160,M026029,3,0
M026322,M026160,M026029,3,0
M026323,M022355,M022389,3,0
M026324,M026160,M026029,3,0
M026325,M026370,M020881,3,0
M026326,M026370,M020881,3,0
M026327,M026370,M020881,3,0
M026328,M026370,M020881,3,0
M026329,M026370,M020881,3,0
M026330,M026370,M020881,3,0
M026331,M026286,M014906,3,0
M026332,M026286,M014906,1,0
M026333,M026286,M014906,3,0
M026334,M026286,M014906,3,0
M026335,M026286,M014906,3,0
M026336,M026286,M014906,3,0
M026337,M026286,M014906,3,0
M026338,M022369,M026164,3,0
M026339,M022369,M026164,3,0
M026340,M022369,M026164,3,0
M026341,M022369,M026164,3,0
M026342,M022369,M026164,3,0
M026343,M022369,M026164,3,0
M026344,M022369,M026164,3,0
M026345,M022369,M026164,3,0
M026346,M010965_1,M010965,3,0
M026347,M010965_1,M010965,3,0
M026348,M020882,M022177,3,0
M026349,M010965_1,M010965,3,0
M026350,M020882,M022177,3,0
M026351,895280,M006151,3,0
M026352,895280,M006151,3,0
M026353,895280,M006151,3,0
M026354,M011827,M022154,3,0
M026355,M011827,M022154,3,0
M026356,M011827,M022154,3,0
M026357,M022186,M022193,1,1
M026358,M022186,M022193,3,0
M026359,M022186,M022193,1,1
M026360,M022186,M022193,1,1
M026361,M022186,M022193,1,1
M026362,M011832,M022700,3,0
M026363,M011832,M022700,3,0
M026364,M011832,M022700,3,0
M026365,M011832,M022700,2,0
M026366,M005424,M022958,3,0
M026367,M011236,M022166,3,0
M026368,M011236,M022166,3,0
M026369,M011236,M022166,3,0
M026371,M011681,M022680,3,0
M026372,M020580,M026077,3,0
M026373,M011681,M022680,3,0
M026374,M011681,M022680,3,0
M026375,M011681,M022680,3,0
M026376,M020580,M026077,3,0
M026377,M022577,M020873,3,0
M026378,M026251,M012772,3,0
M026379,M026251,M012772,3,0
M026380,M026251,M012772,3,0
M026381,M026265,M020581,3,0
M026382,M011681,M022680,3,0
M026383,M011827,M022154,3,0
M026384,M011827,M022154,3,0
M026385,M011827,M022154,3,0
M026386,M022577,M020873,3,0
M026387,M022577,M020873,3,0
M026388,M011816,M004500,3,0
M026389,M011816,M004500,3,0
M026390,M011816,M004500,3,0
M026391,M000373,M022688,3,0
M026392,M000373,M022688,2,0
M026393,M000373,M022688,3,0
M026394,M000373,M022688,2,0
M026395,M022393,M022674,3,0
M026396,M011060,M022177,3,0
M026397,M022393,M022674,3,0
M026398,M022393,M022674,3,0
M026399,M022393,M022674,1,0
M026400,M005424,M022958,3,0
M026401,M026159_1,M026159,3,0
M026402,M026159_1,M026159,3,0
M026403,M026159_1,M026159,3,0
M026404,M026159_1,M026159,3,0
M026405,M026159_1,M026159,3,0
M026406,M026159_1,M026159,3,0
M026407,M026161,M022140,3,0
M026408,M026161,M022140,3,0
M026409,M026161,M022140,3,0
M026410,M026161,M022140,3,0
M026411,M026202,M026186,3,0
M026412,M026202,M026186,3,0
M026413,M026202,M026186,3,0
M026414,NA,NA,3,0
M026415,NA,NA,3,0
M026416,NA,NA,3,0
M026417,NA,NA,3,0
M026418,M011236,M026724,3,0
M026419,M011236,M026724,3,0
M026420,M011236,M026724,3,0
M026421,M011236,M026724,3,0
M026422,M026459_1,M026459,3,0
M026423,M026459_1,M026459,3,0
M026424,M026459_1,M026459,3,0
M026425,M026459_1,M026459,3,0
M026426,M026202,M026186,3,0
M026427,M026202,M026186,3,0
M026428,M026918,M006459,3,0
M026429,M026918,M006459,3,0
M026430,M011236,M026724,3,0
M026431,M011236,M026724,3,0
M026432,M011236,M026724,3,0
M026433,M011236,M026724,3,0
M026434,M022563,M011803,3,0
M026435,M022563,M011803,3,0
M026436,M010954,M026254,3,0
M026437,M012591,M022129,3,0
M026438,M022114_1,M022114,3,0
M026439,M022114_1,M022114,3,0
M026440,M012595,M026258,3,0
M026441,M012595,M026258,3,0
M026442,M012595,M026258,3,0
M026443,M012595,M026258,3,0
M026444,M012595,M026258,3,0
M026445,M012595,M026258,3,0
M026446,M026685,M026686,3,0
M026447,M026685,M026686,3,0
M026448,M000373,M026157,3,0
M026449,M000373,M026157,3,0
M026451,M022131,M014481,1,1
M026452,M022113,M022135,2,1
M026453,M022096,M026073,3,0
M026454,M022096,M026073,3,0
M026455,M022096,M026073,3,0
M026456,M022096,M026073,3,0
M026457,M022096,M026073,3,0
M026458,M022096,M026073,3,0
M026461,M020867,M026255,3,0
M026462,M020867,M026255,3,0
M026463,M020867,M026255,3,0
M026464,M026241,M026257,3,0
M026465,M026555,M026175,3,0
M026466,M026241,M026257,3,0
M026467,M026360,M022066,3,0
M026468,M026360,M022066,3,0
M026469,M026162,M014581,3,0
M026470,M026162,M014581,3,0
M026471,M026162,M014581,3,0
M026472,M026162,M014581,3,0
M026473,M026162,M014581,2,0
M026474,M022131,M014481,3,0
M026475,M022131,M014481,3,0
M026476,M022131,M014481,3,0
M026477,M022131,M014481,3,0
M026478,M022131,M014481,1,1
M026479,M012660_1,M012660,3,0
M026480,M012660_1,M012660,3,0
M026481,M012660_1,M012660,3,0
M026482,M012660_1,M012660,3,0
M026483,M014482,M001631,3,0
M026484,M014482,M001631,3,0
M026485,M014482,M001631,3,0
M026486,M014482,M001631,3,0
M026487,M014482,M001631,3,0
M026488,M014482,M001631,3,0
M026489,M026658,M026267,3,0
M026490,M026658,M026267,3,0
M026491,M026658,M026267,3,0
M026492,M026658,M026267,3,0
M026493,M026658,M026267,3,0
M026494,M026658,M026267,3,0
M026495,M022195,M026201,3,0
M026496,M022195,M026201,3,0
M026497,M022195,M026201,3,0
M026498,M022195,M026201,3,0
M026499,M022195,M026201,3,0
M026500,M022195,M026201,3,0
M026501,M010979,M026698,3,0
M026502,M010979,M026698,3,0
M026503,M010979,M026698,3,0
M026504,M010979,M026698,3,0
M026505,M010979,M026698,3,0
M026506,M010979,M026698,3,0
M026507,M010979,M026698,3,0
M026510,M020882,M022177,3,0
M026511,M026179,M026016,3,0
M026512,M026179,M026016,3,0
M026513,M026179,M026016,3,0
M026514,M026179,M026016,3,0
M026515,M026399,M026729,3,0
M026516,M026399,M026729,3,0
M026517,M026399,M026729,3,0
M026518,M026399,M026729,3,0
M026519,M026399,M026729,3,0
M026520,M026399,M026729,3,0
M026521,M022673,M026392,3,0
M026522,M022673,M026392,3,0
M026523,M022673,M026392,3,0
M026524,M022673,M026392,3,0
M026525,M022673,M026392,3,0
M026526,M026903,M026644,3,0
M026527,M026903,M026644,3,0
M026528,M026903,M026644,3,0
M026529,M026903,M026644,3,0
M026530,M026180,M026365,3,0
M026531,M026180,M026365,3,0
M026532,M026180,M026365,3,0
M026533,M026180,M026365,3,0
M026534,M026180,M026365,3,0
M026535,M026180,M026365,3,0
M026536,M026555,M020884,3,0
M026537,M026555,M020884,3,0
M026538,M026555,M020884,3,0
M026539,M026555,M020884,3,0
M026540,M022131,M014481,3,0
M026541,M022131,M014481,3,0
M026542,M022131,M014481,3,0
M026543,M022131,M014481,3,0
M026544,M022131,M014481,3,0
M026545,M026161,M022666,3,0
M026546,M026161,M022666,3,0
M026547,M006413,M026459,3,0
M026548,M006413,M026459,3,0
M026549,M026161,M022666,3,0
M026556,M022393,M022674,3,0
M026557,M022393,M022674,3,0
M026558,M022393,M022674,3,0
M026559,M022393,M022674,3,0
M026560,M022393,M022674,3,0
M026561,M022393,M022674,3,0
M026562,M022393,M022674,3,0
M026563,M026602,M022963,3,0
M026564,M026602,M022963,3,0
M026565,M026602,M022963,3,0
M026566,M026602,M022963,3,0
M026567,M026602,M022963,3,0
M026568,M026602,M022963,3,0
M026569,M026602,M022963,3,0
M026570,M026602,M022963,3,0
M026571,M006177,M026575,3,0
M026572,M006177,M026575,3,0
M026573,890843_1,890843,3,0
M026574,890843_1,890843,3,0
M026578,M032051,M026901,3,0
M026579,M032051,M026901,3,0
M026580,M032051,M026901,3,0
M026600,M032051,M026901,3,0
M026603,M022100,M026262,2,1
M026604,M022100,M026262,2,1
M026605,M022100,M026262,1,1
M026606,M022100,M026262,2,1
M026607,M022100,M026262,1,1
M026608,M011816,M004500,3,0
M026610,M011816,M004500,3,0
M026611,M022186,M022193,1,1
M026612,M022186,M022193,1,1
M026613,M022186,M022193,3,0
M026614,M022580,M022971,3,0
M026615,M022580,M022971,3,0
M026616,M022580,M022971,3,0
M026617,M022580,M022971,3,0
M026618,M022580,M022971,3,0
M026619,M022353,M006151,3,0
M026620,M022353,M006151,3,0
M026621,M022353,M006151,3,0
M026622,M012591,M022129,3,0
M026623,M012591,M022129,3,0
M026624,M012591,M022129,3,0
M026625,M005424,M022958,3,0
M026626,M005424,M022958,3,0
M026627,M005424,M022958,3,0
M026628,M005424,M022958,3,0
M026629,M026251,M012772,1,1
M026630,M026251,M012772,3,0
M026631,M026276,M026080,3,0
M026632,M026276,M026080,3,0
M026633,M026276,M026080,3,0
M026634,M026276,M026080,3,0
M026635,M011019,895274,3,0
M026636,M011019,895274,3,0
M026637,M011019,895274,3,0
M026638,M011019,895274,3,0
M026639,M011019,895274,3,0
M026640,M026359,M022166,3,0
M026641,M026359,M022166,3,0
M026642,M026359,M022166,3,0
M026643,M026359,M022166,3,0
M026645,M026075,M005415,3,0
M026646,M026075,M005415,3,0
M026647,M026075,M005415,3,0
M026648,M026075,M005415,3,0
M026649,M026075,M005415,3,0
M026650,M026359,M022166,3,0
M026651,M026204,M026394,3,0
M026652,M026204,M026394,3,0
M026653,887328,M026158,3,0
M026654,887328,M026158,3,0
M026655,887328,M026158,3,0
M026656,887328,M026158,3,0
M026657,887328,M026158,3,0
M026659,M026177_1,M026177,3,0
M026660,M026177_1,M026177,3,0
M026661,M026177_1,M026177,3,0
M026662,M026177_1,M026177,3,0
M026663,M026177_1,M026177,3,0
M026664,M026160,M026029,3,0
M026665,M026160,M026029,3,0
M026666,M026160,M026029,3,0
M026667,M026160,M026029,3,0
M026668,M026241,M026257,3,0
M026669,M026241,M026257,3,0
M026670,889776,M026165,3,0
M026671,889776,M026165,3,0
M026672,889776,M026165,3,0
M026673,889776,M026165,3,0
M026674,M026230,M010986,3,0
M026675,M026230,M010986,3,0
M026676,M026230,M010986,3,0
M026677,M026230,M010986,3,0
M026678,M026230,M010986,3,0
M026679,M022355,M022389,3,0
M026680,M022355,M022389,3,0
M026681,M022355,M022389,3,0
M026682,M022355,M022389,3,0
M026683,M022355,M022389,3,0
M026684,M022355,M022389,3,0
M026687,M022673,M026163,3,0
M026688,M022673,M026163,3,0
M026689,M022673,M026163,3,0
M026690,M022673,M026163,3,0
M026691,M026182,M026181,3,0
M026692,M026182,M026181,3,0
M026693,M026161,M022666,3,0
M026694,M026285,M022107,3,0
M026695,M026161,M022666,3,0
M026696,M026161,M022666,3,0
M026697,M010979,M026698,3,0
M026699,M010979,M026698,3,0
M026730,M020882,M022177,3,0
M026731,M020882,M022177,3,0
M026732,M020882,M022177,3,0
M026734,M026161,M022666,3,0
M026750,M026161,M022666,3,0
M026751,M022054,M001958,3,0
M026752,M005424,M022958,3,0
M026753,M005424,M022958,3,0
M026754,M005424,M022958,3,0
M026755,M005424,M022958,3,0
M026756,M005424,M022958,3,0
M026757,M026602,M020884,3,0
M026758,M026602,M020884,3,0
M026759,M026602,M020884,3,0
M026760,M026357,M026394,3,0
M026761,M026357,M026394,3,0
M026762,M026357,M026394,3,0
M026763,M026357,M026394,3,0
M026764,M026357,M026394,3,0
M026765,M022581,M014948,3,0
M026766,M022581,M014948,3,0
M026767,M022581,M014948,3,0
M026768,M022581,M014948,3,0
M026769,M022581,M014948,3,0
M026770,M022581,M014948,3,0
M026771,M026902,M026901,3,0
M026772,M026902,M026901,3,0
M026773,M026902,M026901,3,0
M026774,M026902,M026901,3,0
M026775,M026902,M026901,3,0
M026776,M026902,M026901,3,0
M026777,M022103,M026049,3,0
M026778,M022103,M026049,3,0
M026779,M022103,M026049,3,0
M026780,M022103,M026049,3,0
M026781,M022103,M026049,3,0
M026782,M022103,M026049,3,0
M026783,M022065,M012660,3,0
M026784,M022065,M012660,3,0
M026785,M022065,M012660,3,0
M026786,M022065,M012660,3,0
M026787,M022065,M012660,3,0
M026788,M026182,M026182_2,3,0
M026789,M026182,M026182_2,3,0
M026790,M006413,M026459,3,0
M026791,M006413,M026459,3,0
M026792,M006413,M026459,3,0
M026793,M006413,M026459,3,0
M026794,M022369,M026164,3,0
M026795,M022369,M026164,3,0
M026796,M022369,M026164,3,0
M026797,M022369,M026164,3,0
M026798,M026602,M020884,3,0
M026799,M026602,M020884,3,0
M026801,M026075,M026080,3,0
M026802,M026075,M026080,3,0
M026803,M026075,M026080,3,0
M026804,M026075,M026080,3,0
M026805,M032051,M026901,3,0
M026806,M032051,M026901,3,0
M026807,M032051,M026901,3,0
M026808,M032051,M026901,3,0
M026809,M032051,M026901,3,0
M026810,M026075,M026080,3,0
M026811,M026075,M026080,3,0
M026812,NA,NA,3,0
M026816,M032002,M026985,1,0
M026817,M032002,M026985,3,0
M026818,M032002,M026985,3,0
M026819,M006413,M026255,3,0
M026820,M006413,M026255,3,0
M026821,M006413,M026255,3,0
M026822,M006413,M026255,3,0
M026823,M006413,M026255,3,0
M026824,M026265,M022647,3,0
M026825,M026265,M022647,1,1
M026826,M026265,M022647,3,0
M026827,M026265,M022647,3,0
M026828,M026265,M022647,3,0
M026829,M032051,M026901,3,0
M026830,M011816,M004500,3,0
M026831,M011816,M004500,3,0
M026832,M011816,M004500,1,1
M026833,M011816,M004500,3,0
M026834,M022998_1,M022998,3,0
M026835,M022998_1,M022998,1,0
M026836,M022998_1,M022998,3,0
M026837,M022998_1,M022998,3,0
M026838,M026078,M026980,3,0
M026839,M026078,M026980,3,0
M026840,M026078,M026980,3,0
M026841,M026078,M026980,3,0
M026842,M026078,M026980,3,0
M026843,M022113,M014948,3,0
M026844,M022113,M014948,3,0
M026845,M022113,M014948,3,0
M026846,M022113,M014948,3,0
M026847,M022113,M014948,3,0
M026848,M006413,M026459,3,0
M026849,M006413,M026459,2,0
M026850,M006413,M026459,3,0
M026866,M026865_1,M026865,3,0
M026867,M026865_1,M026865,3,0
M026868,M026865_1,M026865,3,0
M026869,M026865_1,M026865,3,0
M026870,NA,NA,3,0
M026871,NA,NA,3,0
M026904,M006492_1,M006492,3,0
M026905,M006492_1,M006492,3,0
M026906,M026182,M026181,3,0
M026907,M026182,M026181,3,0
M026908,M011832,M026166,3,0
M026909,M011832,M026166,3,0
M026910,M011832,M026166,3,0
M026911,M011832,M026166,3,0
M026912,M011832,M026166,3,0
M026913,M011832,M026166,3,0
M026914,M022563,M011803,3,0
M026915,M022563,M011803,3,0
M026916,M022563,M011803,3,0
M026917,M022563,M011803,3,0
M026921,M026919,M026920,3,0
M026922,M026919,M026920,3,0
M026923,M026919,M026920,3,0
