New_name,Library_name,Population,Position_in_cluster,Sex,Coverage,Project,Paper_Description,NCBI_number,Comments
M042115,M042115_S804,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M042115_S804_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
877478,877478_S3,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/877478_S3_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M047561,M047561_S944,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M047561_S944_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043921,M043921_S925,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043921_S925_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M037844,M037844_S593,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037844_S593_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026373,M026373_S158,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026373_S158_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037801,M037801_S568,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037801_S568_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026730,M026730_S247,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026730_S247_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038336,M038336_S666,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038336_S666_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031880,M031880_S440,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031880_S440_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031843,M031843_S421,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031843_S421_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038409,M038409_S680,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038409_S680_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040602,M040602_S714,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040602_S714_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043786,M043786_S877,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043786_S877_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M040951,M040951_S797,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040951_S797_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031759,M031759_S379,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031759_S379_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M034612,M034612_S518,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M034612_S518_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M037932,M037932_S630,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037932_S630_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037839,M037839_S589,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037839_S589_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043570,M043570_S826,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043570_S826_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043798,M043798_S885,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043798_S885_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040894,M040894_S794,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040894_S794_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043942,M043942_S933,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043942_S933_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043682,M043682_S837,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043682_S837_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043795,M043795_S882,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043795_S882_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M038353c,M038353_3_S677,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038353c_S677_markdup.bam,2,NA,3K_OWLS,NA,NA,REPLICATE
M037776,M037776_S554,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037776_S554_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040819,M040819_S770,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040819_S770_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043989,M043989_S935,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043989_S935_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M037738,M037738_S545,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037738_S545_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043563,M043563_S823,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043563_S823_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M011689,M011689_S65,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M011689_S65_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040554,M040554_S703,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040554_S703_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026772,M026772_S252,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026772_S252_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038300,M038300_S659,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038300_S659_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M022867,M022867_S93,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M022867_S93_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031886,M031886_S444,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031886_S444_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M032050,M032050_S475,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032050_S475_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031794,M031794_S391,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031794_S391_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M020881,M020881_S77,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M020881_S77_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M037703,M037703_S542,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037703_S542_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037808,M037808_S574,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037808_S574_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043878,M043878_S904,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043878_S904_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040817,M040817_S768,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040817_S768_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026627,M026627_S220,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026627_S220_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032007,M032007_S458,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032007_S458_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032008,M032008_S459,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032008_S459_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032009,M032009_S460,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032009_S460_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026664,M026664_S231,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026664_S231_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031787,M031787_S390,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031787_S390_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031584,M031584_S321,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031584_S321_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M021009,M021009_S79,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M021009_S79_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026841,M026841_S276,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026841_S276_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031797,M031797_S394,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031797_S394_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043930,M043930_S930,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043930_S930_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
889485,889485_S10,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/889485_S10_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043797,M043797_S884,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043797_S884_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M037935,M037935_S632,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037935_S632_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038289,M038289_S653,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038289_S653_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M032425,M032425_S509,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032425_S509_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031678,M031678_S361,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031678_S361_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026511,M026511_S194,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026511_S194_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M042094,M042094_S803,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M042094_S803_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043703,M043703_S842,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043703_S842_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026816,M026816_S259,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026816_S259_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031632,M031632_S335,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031632_S335_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037771,M037771_S551,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037771_S551_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M032295,M032295_S497,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032295_S497_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031853,M031853_S428,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031853_S428_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M004210,M004210_S50,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M004210_S50_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031683,M031683_S365,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031683_S365_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043681,M043681_S836,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043681_S836_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026843,M026843_S278,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026843_S278_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037596,M037596_S534,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037596_S534_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031667,M031667_S357,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031667_S357_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026653,M026653_S225,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026653_S225_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031796,M031796_S393,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031796_S393_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040707,M040707_S725,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040707_S725_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043910,M043910_S919,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043910_S919_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031626,M031626_S333,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031626_S333_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040845,M040845_S779,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040845_S779_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043024,M043024_S808,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043024_S808_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040761,M040761_S738,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040761_S738_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043030,M043030_S809,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043030_S809_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043923,M043923_S927,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043923_S927_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026827,M026827_S266,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026827_S266_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037939,M037939_S635,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037939_S635_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M005424,M005424_S55,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M005424_S55_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M040576,M040576_S705,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040576_S705_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043557,M043557_S819,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043557_S819_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037911,M037911_S620,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037911_S620_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M042156,M042156_S807,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M042156_S807_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M034644,M034644_S519,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M034644_S519_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M040844,M040844_S778,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040844_S778_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M040619,M040619_S715,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040619_S715_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026836,M026836_S272,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026836_S272_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
889553,889553_S17,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/889553_S17_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M022926,M022926_S109,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M022926_S109_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M021087,M021087_S80,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M021087_S80_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M022907,M022907_S106,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M022907_S106_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037713,M037713_S543,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037713_S543_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M026477,M026477_S178,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026477_S178_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031666,M031666_S356,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031666_S356_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040851,M040851_S782,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040851_S782_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M035417,M035417_S523,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M035417_S523_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031841,M031841_S419,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031841_S419_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M047559,M047559_S942,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M047559_S942_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026682,M026682_S239,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026682_S239_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M038472c,M038472_3_S688,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M038472c_S688_markdup.bam,1,NA,3K_OWLS,NA,NA,REPLICATE
M032006,M032006_S457,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032006_S457_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031900,M031900_S449,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031900_S449_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M047589,M047589_S954,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M047589_S954_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M037937,M037937_S633,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037937_S633_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M031829,M031829_S410,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031829_S410_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031756,M031756_S376,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031756_S376_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043848,M043848_S898,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043848_S898_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M031639,M031639_S339,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031639_S339_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M037860,M037860_S601,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M037860_S601_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M047583,M047583_S952,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M047583_S952_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M026830,M026830_S269,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026830_S269_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M040772,M040772_S742,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M040772_S742_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M043571,M043571_S827,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043571_S827_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M031660,M031660_S351,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M031660_S351_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043898,M043898_S909,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043898_S909_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M032033,M032033_S467,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M032033_S467_markdup.bam,1,NA,3K_OWLS,NA,NA,NA
M022875,M022875_S95,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M022875_S95_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M043717,M043717_S851,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043717_S851_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
M043705,M043705_S843,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M043705_S843_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
889693,889693_S20,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/889693_S20_markdup.bam,2,NA,3K_OWLS,NA,NA,NA
M026497,M026497_S191,CH,/work/FAC/FBM/DEE/jgoudet/barn_owl/Common/3000owls/1_TrimmAlign/data/3_mergedBAMs/M026497_S191_markdup.bam,3,NA,3K_OWLS,NA,NA,NA
